sa1_7digitcode_2016,cluster
1106213,Rural
1106214,Rural
1106215,Rural
1106216,Rural
1106217,Rural
1106218,Rural
1106219,Rural
1106220,Rural
1106221,Rural
1106222,Country Towns
1106224,Migrants
1106303,Country Towns
1106304,Rural
1106305,Rural
1106306,Remote
1106308,Rural
1106309,Country Towns
1106310,Country Towns
1106311,Country Towns
1106312,Country Towns
1106313,Country Towns
1106314,Country Towns
1106315,Country Towns
1106316,Country Towns
1106317,Country Towns
1106318,Country Towns
1106319,Country Towns
1106320,Country Towns
1106321,Country Towns
1106322,Country Towns
1106323,Country Towns
1106324,Country Towns
1106325,Rural
1106326,Rural
1106327,Rural
1106328,Rural
1106329,Rural
1106401,Rural
1106402,Country Towns
1106403,Rural
1106404,Country Towns
1106405,Country Towns
1106406,Country Towns
1106407,Rural
1106408,Rural
1106409,Rural
1106410,Rural
1106411,Rural
1106412,Rural
1106413,Rural
1106414,Rural
1106415,Rural
1106416,Rural
1106417,Rural
1106418,Rural
1106501,Country Towns
1106502,Country Towns
1106503,Country Towns
1106504,Country Towns
1106505,Country Towns
1106506,Country Towns
1106507,Country Towns
1106508,Country Towns
1106509,Rural
1106510,Rural
1106511,Country Towns
1106512,Country Towns
1106513,Country Towns
1106514,Rural
1106515,Rural
1106516,Rural
1106517,Rural
1106518,Rural
1106519,Rural
1106520,Rural
1106521,Rural
1106522,Rural
1106523,Rural
1106524,Rural
1106525,Rural
1106526,Rural
1106527,Country Towns
1106528,Country Towns
1106529,Rural
1106601,Country Towns
1106602,Rural
1106603,Rural
1106604,Country Towns
1106605,Country Towns
1106606,Rural
1106607,Country Towns
1106608,Country Towns
1106609,Rural
1106610,Rural
1106611,Rural
1106612,Rural
1106613,Rural
1106701,Country Towns
1106702,Rural
1106703,Rural
1106704,Country Towns
1106705,Rural
1106706,Rural
1106707,Rural
1106708,Country Towns
1106709,Country Towns
1106710,Rural
1106711,Country Towns
1106712,Remote
1106713,Country Towns
1106714,Country Towns
1106715,Country Towns
1106716,Rural
1106717,Country Towns
1106718,Semi-Rural
1106719,Country Towns
1106720,Country Towns
1106721,Country Towns
1106722,Country Towns
1106723,Rural
1106724,Country Towns
1106725,Semi-Rural
1106726,Country Towns
1106727,Country Towns
1106728,Country Towns
1106729,Country Towns
1106801,Rural
1106802,Country Towns
1106803,Country Towns
1106804,Country Towns
1106805,Country Towns
1106806,Rural
1106807,Rural
1106808,Rural
1106809,Rural
1106810,Rural
1106811,Rural
1106901,Rural
1106902,Rural
1106903,Rural
1106904,Rural
1106905,Rural
1106906,Rural
1106907,Rural
1106908,Rural
1106909,Rural
1106910,Rural
1106911,Country Towns
1106912,Country Towns
1106913,Country Towns
1106914,Country Towns
1106915,Country Towns
1106916,Country Towns
1106917,Country Towns
1106918,Country Towns
1106919,Country Towns
1107001,Rural
1107002,Rural
1107003,Country Towns
1107004,Rural
1107005,Country Towns
1107006,Remote
1107007,Country Towns
1107008,Semi-Rural
1107010,Country Towns
1107011,Country Towns
1107012,Country Towns
1107013,Country Towns
1107014,Country Towns
1107015,Country Towns
1107016,Country Towns
1107017,Rural
1107018,Rural
1107019,Country Towns
1107020,Country Towns
1107021,Remote
1107022,Country Towns
1107023,Remote
1107024,Country Towns
1107025,Country Towns
1107026,Country Towns
1107027,Rural
1107028,Country Towns
1107029,Country Towns
1107030,Rural
1107032,Country Towns
1107101,Country Towns
1107102,Remote
1107103,Country Towns
1107104,Rural
1107105,Rural
1107106,Remote
1107107,Country Towns
1107108,Country Towns
1107109,Rural
1107110,Semi-Rural
1107111,Rural
1107112,Rural
1107113,Rural
1107114,Rural
1107115,Rural
1107116,Rural
1107117,Rural
1107119,Rural
1107120,Rural
1107121,Rural
1107122,Country Towns
1107123,Rural
1107124,Rural
1107125,Rural
1107126,Rural
1107127,Rural
1107128,Rural
1107201,Country Towns
1107202,Country Towns
1107203,Country Towns
1107204,Remote
1107205,Country Towns
1107206,Rural
1107207,Rural
1107208,Country Towns
1107209,Country Towns
1107210,Remote
1107211,Semi-Rural
1107212,Semi-Rural
1107214,Semi-Rural
1107215,Country Towns
1107216,Country Towns
1107217,Country Towns
1107218,Country Towns
1107219,Country Towns
1107220,Country Towns
1107221,Country Towns
1107222,Rural
1107224,Country Towns
1107225,Country Towns
1107226,Fringe-Growth
1107227,Fringe-Growth
1107228,Fringe-Growth
1107302,Rural
1107303,Country Towns
1107304,Country Towns
1107305,Country Towns
1107306,Country Towns
1107307,Country Towns
1107308,Country Towns
1107309,Country Towns
1107310,Rural
1107311,Rural
1107312,Rural
1107313,Rural
1107314,Rural
1107401,Rural
1107402,Rural
1107403,Country Towns
1107404,Rural
1107405,Country Towns
1107406,Rural
1107407,Rural
1107408,Rural
1107409,Rural
1107410,Country Towns
1107411,Rural
1107412,Country Towns
1107413,Country Towns
1107414,Country Towns
1107415,Rural
1107416,Rural
1107417,Rural
1107418,Rural
1107419,Rural
1107420,Rural
1107421,Rural
1107422,Rural
1107423,Rural
1107425,Rural
1107426,Country Towns
1107427,Rural
1107601,Rural
1107602,Rural
1107603,Semi-Rural
1107604,Country Towns
1107605,Rural
1107606,Country Towns
1107607,Country Towns
1107608,Country Towns
1107609,Country Towns
1107610,Country Towns
1107611,Country Towns
1107612,Rural
1107613,Country Towns
1107614,Leafy Suburbs
1107615,Rural
1107616,Rural
1107617,Rural
1107618,Rural
1107619,Rural
1107620,Rural
1107621,Rural
1107701,Leafy Suburbs
1107702,Remote
1107703,Country Towns
1107704,Country Towns
1107705,Remote
1107706,Inner Suburbs
1107707,Country Towns
1107708,Rural
1107709,Country Towns
1107710,Country Towns
1107711,Inner Suburbs
1107712,Country Towns
1107713,Remote
1107714,Inner City
1107715,Country Towns
1107716,Semi-Rural
1107717,Semi-Rural
1107718,Country Towns
1107719,Country Towns
1107720,Country Towns
1107721,Country Towns
1107722,Country Towns
1107723,Country Towns
1107724,Country Towns
1107725,Semi-Rural
1107726,Country Towns
1107727,Country Towns
1107728,Country Towns
1107729,Country Towns
1107730,Country Towns
1107731,Country Towns
1107732,Rural
1107733,Country Towns
1107734,Country Towns
1107736,Rural
1107737,Rural
1107738,Rural
1107739,Remote
1107740,Country Towns
1107741,Remote
1107742,Country Towns
1107743,Remote
1107744,Country Towns
1107745,Country Towns
1107746,Country Towns
1107747,Remote
1107748,Country Towns
1107749,Country Towns
1107750,Country Towns
1107751,Country Towns
1107752,Remote
1107753,Country Towns
1107754,Semi-Rural
1107801,Country Towns
1107802,Country Towns
1107804,Country Towns
1107805,Remote
1107806,Country Towns
1107807,Semi-Rural
1107808,Country Towns
1107809,Rural
1107810,Semi-Rural
1107811,Country Towns
1107812,Semi-Rural
1107813,Semi-Rural
1107814,Semi-Rural
1107815,Country Towns
1107816,Semi-Rural
1107817,Semi-Rural
1107818,Semi-Rural
1107819,Semi-Rural
1107820,Rural
1107821,Country Towns
1107822,Semi-Rural
1107823,Semi-Rural
1107824,Rural
1107825,Country Towns
1107826,Semi-Rural
1107827,Fringe-Growth
1107828,Country Towns
1107829,Country Towns
1107830,Country Towns
1107831,Rural
1107833,Fringe-Growth
1107834,Fringe-Growth
1107835,Leafy Suburbs
1107836,Fringe-Growth
1107837,Country Towns
1107838,Country Towns
1107839,Country Towns
1107840,Fringe-Growth
1107841,Fringe-Growth
1107842,Fringe-Growth
1107843,Semi-Rural
1107844,Fringe-Growth
1107845,Fringe-Growth
1107901,Rural
1107902,Rural
1107903,Country Towns
1107904,Country Towns
1107905,Rural
1107906,Rural
1107907,Rural
1107908,Rural
1107909,Rural
1107910,Rural
1107911,Semi-Rural
1107912,Rural
1107913,Rural
1107914,Rural
1107915,Rural
1107916,Rural
1107917,Rural
1107918,Semi-Rural
1107919,Rural
1107920,Country Towns
1107921,Rural
1107922,Rural
1107923,Rural
1107924,Rural
1107925,Rural
1107926,Rural
1107927,Rural
1107928,Semi-Rural
1107929,Rural
1107930,Rural
1107931,Semi-Rural
1107932,Rural
1107933,Rural
1107934,Rural
1107935,Rural
1107936,Rural
1108001,Country Towns
1108002,Rural
1108003,Country Towns
1108004,Remote
1108005,Country Towns
1108006,Country Towns
1108007,Country Towns
1108008,Country Towns
1108009,Country Towns
1108010,Country Towns
1108011,Country Towns
1108012,Country Towns
1108013,Rural
1108014,Country Towns
1108015,Rural
1108016,Rural
1108017,Country Towns
1108018,Remote
1108019,Country Towns
1108020,Country Towns
1108021,Country Towns
1108022,Country Towns
1108023,Country Towns
1108024,Country Towns
1108025,Country Towns
1108027,Country Towns
1108028,Country Towns
1108029,Country Towns
1108030,Country Towns
1108031,Remote
1108032,Country Towns
1108033,Rural
1108034,Rural
1108036,Rural
1108037,Country Towns
1108038,Country Towns
1108039,Country Towns
1108040,Country Towns
1108041,Country Towns
1108042,Country Towns
1108043,Country Towns
1108044,Country Towns
1108046,Country Towns
1108047,Country Towns
1108048,Country Towns
1108049,Country Towns
1108050,Country Towns
1108052,Country Towns
1108053,Rural
1108054,Rural
1108055,Country Towns
1108101,Rural
1108102,Country Towns
1108103,Country Towns
1108104,Rural
1108105,Rural
1108106,Rural
1108107,Rural
1108108,Rural
1108109,Country Towns
1108110,Rural
1108112,Country Towns
1108113,Rural
1108114,Country Towns
1108115,Rural
1108116,Rural
1108117,Rural
1108118,Rural
1108119,Country Towns
1108120,Country Towns
1108121,Country Towns
1108122,Rural
1108123,Rural
1108124,Rural
1108125,Rural
1108126,Rural
1108127,Rural
1108128,Rural
1108129,Rural
1108130,Rural
1108131,Rural
1108132,Country Towns
1108133,Rural
1108134,Rural
1108135,Rural
1108136,Rural
1108137,Rural
1108138,Rural
1108139,Rural
1108140,Rural
1108141,Rural
1108143,Rural
1108144,Rural
1108145,Rural
1108146,Rural
1108147,Country Towns
1108148,Country Towns
1108149,Rural
1108150,Rural
1108151,Rural
1108152,Rural
1108201,Remote
1108202,Country Towns
1108203,Country Towns
1108204,Country Towns
1108205,Country Towns
1108206,Country Towns
1108207,Rural
1108208,Inner Suburbs
1108209,Country Towns
1108211,Country Towns
1108212,Country Towns
1108213,Rural
1108214,Rural
1108215,Country Towns
1108216,Country Towns
1108217,Country Towns
1108218,Country Towns
1108219,Country Towns
1108220,Country Towns
1108221,Country Towns
1108222,Country Towns
1108223,Rural
1108224,Rural
1108225,Rural
1108226,Country Towns
1108227,Inner Suburbs
1108228,Inner Suburbs
1108229,Country Towns
1108230,Country Towns
1108231,Country Towns
1108232,Country Towns
1108233,Country Towns
1108234,Country Towns
1108235,Rural
1108237,Country Towns
1108238,Country Towns
1108239,Rural
1108240,Rural
1108241,Country Towns
1108242,Country Towns
1108243,Remote
1108244,Country Towns
1108245,Semi-Rural
1108301,Country Towns
1108302,Country Towns
1108303,Country Towns
1108304,Country Towns
1108305,Country Towns
1108306,Country Towns
1108307,Country Towns
1108308,Rural
1108309,Rural
1108310,Rural
1108311,Country Towns
1108312,Rural
1108313,Country Towns
1108314,Rural
1108315,Rural
1108316,Country Towns
1108317,Rural
1108401,Semi-Rural
1108403,Inner City
1108404,Country Towns
1108405,Country Towns
1108406,Country Towns
1108407,Country Towns
1108408,Country Towns
1108409,Country Towns
1108410,Country Towns
1108411,Country Towns
1108412,Semi-Rural
1108413,Country Towns
1108414,Country Towns
1108415,Inner Suburbs
1108416,Country Towns
1108417,Country Towns
1108418,Remote
1108419,Rural
1108420,Country Towns
1108421,Country Towns
1108422,Country Towns
1108423,Rural
1108424,Remote
1108425,Country Towns
1108426,Country Towns
1108427,Country Towns
1108428,Country Towns
1108429,Remote
1108430,Country Towns
1108431,Country Towns
1108432,Country Towns
1108433,Remote
1108434,CBD
1108435,CBD
1108436,Inner City
1108438,Country Towns
1108439,Fringe-Growth
1108440,Country Towns
1108441,Remote
1108442,Country Towns
1108443,Country Towns
1108444,Country Towns
1108445,Inner City
1108446,Inner City
1108502,Country Towns
1108503,Fringe-Growth
1108504,Country Towns
1108505,Country Towns
1108506,Country Towns
1108507,Remote
1108508,Remote
1108509,Country Towns
1108510,Inner Suburbs
1108511,Remote
1108512,Country Towns
1108513,Semi-Rural
1108514,Country Towns
1108515,Country Towns
1108516,Country Towns
1108517,Country Towns
1108518,Country Towns
1108519,Semi-Rural
1108520,Inner City
1108521,Inner City
1108522,Remote
1108523,Country Towns
1108524,CBD
1108525,CBD
1108526,Inner Suburbs
1108527,Inner City
1108528,CBD
1108529,Remote
1108530,Remote
1108531,Country Towns
1108601,Rural
1108602,Semi-Rural
1108603,Semi-Rural
1108604,Semi-Rural
1108605,Rural
1108606,Semi-Rural
1108607,Rural
1108608,Rural
1108609,Rural
1108610,Rural
1108611,Rural
1108612,Rural
1108613,Rural
1108701,Rural
1108702,Country Towns
1108703,Country Towns
1108704,Rural
1108705,Rural
1108706,Country Towns
1108707,Country Towns
1108708,Country Towns
1108709,Rural
1108710,Rural
1108711,Rural
1108712,Rural
1108713,Rural
1108802,Fringe-Growth
1108803,Country Towns
1108804,Fringe-Growth
1108805,Inner Suburbs
1108806,Semi-Rural
1108808,Country Towns
1108809,Inner City
1108810,Inner Suburbs
1108811,Semi-Rural
1108812,Semi-Rural
1108813,Semi-Rural
1108814,Semi-Rural
1108815,Semi-Rural
1108816,Rural
1108817,Semi-Rural
1108818,Semi-Rural
1108819,Rural
1108820,Semi-Rural
1108901,Country Towns
1108902,Country Towns
1108903,Country Towns
1108904,CBD
1108905,Leafy Suburbs
1108906,Rural
1108907,Inner Suburbs
1108908,Country Towns
1108909,Remote
1108910,Country Towns
1108911,Country Towns
1108912,Country Towns
1108913,Remote
1108914,Country Towns
1108915,Country Towns
1108916,Country Towns
1108917,Country Towns
1108918,Country Towns
1108919,Country Towns
1108920,Country Towns
1108921,Semi-Rural
1108922,Semi-Rural
1108923,Remote
1108924,Semi-Rural
1108925,Country Towns
1108926,Country Towns
1108928,Country Towns
1108929,Rural
1108930,Inner Suburbs
1108931,Semi-Rural
1108932,Rural
1108933,Semi-Rural
1108934,Rural
1108935,Country Towns
1108936,Remote
1108937,Inner City
1108938,Remote
1108939,Country Towns
1108940,Inner Suburbs
1108941,Inner Suburbs
1108942,Remote
1108943,Semi-Rural
1108944,Country Towns
1108945,Country Towns
1108946,Country Towns
1108947,Semi-Rural
1108948,Rural
1108949,Rural
1108950,Rural
1108951,Semi-Rural
1108952,Country Towns
1108954,Rural
1108955,Rural
1108956,Rural
1109001,Country Towns
1109003,Semi-Rural
1109004,Rural
1109005,Rural
1109006,Country Towns
1109007,Country Towns
1109008,Country Towns
1109009,Semi-Rural
1109010,Country Towns
1109011,Country Towns
1109012,Country Towns
1109013,Country Towns
1109014,Country Towns
1109015,Country Towns
1109101,Rural
1109102,Country Towns
1109103,Rural
1109105,Rural
1109106,Rural
1109107,Semi-Rural
1109108,Rural
1109109,Country Towns
1109110,Country Towns
1109111,Country Towns
1109113,Semi-Rural
1109115,Rural
1109116,Rural
1109118,Country Towns
1109121,Country Towns
1109122,Country Towns
1109123,Rural
1109124,Country Towns
1109125,Inner Suburbs
1109126,Remote
1109127,Inner Suburbs
1109128,Country Towns
1109129,Semi-Rural
1109130,Semi-Rural
1109131,Remote
1109132,Fringe-Growth
1109133,Country Towns
1109134,Country Towns
1109135,Remote
1109136,Country Towns
1109138,Country Towns
1109139,Country Towns
1109140,Remote
1109141,Remote
1109201,Country Towns
1109202,Country Towns
1109203,Rural
1109204,Rural
1109205,Country Towns
1109207,Remote
1109208,Remote
1109209,Country Towns
1109210,Rural
1109211,Country Towns
1109212,Country Towns
1109213,Remote
1109301,Remote
1109302,Semi-Rural
1109303,Country Towns
1109304,Country Towns
1109305,Country Towns
1109306,Country Towns
1109307,Country Towns
1109308,Country Towns
1109309,Country Towns
1109310,Country Towns
1109311,Country Towns
1109312,Country Towns
1109313,Rural
1109317,Rural
1109401,Country Towns
1109402,Country Towns
1109403,Country Towns
1109404,Rural
1109405,Rural
1109406,Rural
1109407,Rural
1109408,Rural
1109409,Rural
1109410,Country Towns
1109411,Country Towns
1109412,Country Towns
1109413,Country Towns
1109414,Country Towns
1109501,Rural
1109502,Rural
1109503,Country Towns
1109504,Rural
1109505,Rural
1109506,Rural
1109507,Rural
1109508,Country Towns
1109509,Rural
1109510,Country Towns
1109511,Country Towns
1109512,Rural
1109513,Country Towns
1109514,Country Towns
1109601,Remote
1109603,Rural
1109604,Rural
1109605,Rural
1109606,Remote
1109607,Remote
1109608,Remote
1109610,Fringe-Growth
1109611,Remote
1109612,Country Towns
1109613,Country Towns
1109614,Rural
1109615,Rural
1109616,Rural
1109617,Country Towns
1109618,Remote
1109619,Country Towns
1109620,Country Towns
1109621,Remote
1109622,Country Towns
1109623,Country Towns
1109624,Country Towns
1109627,Rural
1109701,Country Towns
1109702,Country Towns
1109703,Country Towns
1109704,Remote
1109705,Country Towns
1109706,Country Towns
1109707,Country Towns
1109708,Country Towns
1109709,Country Towns
1109710,Fringe-Growth
1109711,Rural
1109712,Country Towns
1109713,Rural
1109714,Country Towns
1109715,Rural
1109716,Country Towns
1109717,Rural
1109718,Rural
1109719,Rural
1109720,Country Towns
1109721,Country Towns
1109722,Country Towns
1109723,Country Towns
1109724,Rural
1109725,Rural
1109726,Country Towns
1109727,Country Towns
1109728,Country Towns
1109729,Country Towns
1109730,Rural
1109731,Country Towns
1109732,Country Towns
1109733,Country Towns
1109734,Country Towns
1109735,Country Towns
1109736,Rural
1109737,Country Towns
1109738,Country Towns
